token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
578,0.000289,248,0.000372,3.4406185150146484
508,0.000254,280,0.00042,2.3639678955078125
544,0.000272,215,0.0003225,3.3297808170318604
409,0.0002045,199,0.0002985,2.0643880367279053
451,0.0002255,217,0.0003255,1.4550695419311523
383,0.0001915,228,0.000342,2.343829393386841
669,0.0003345,210,0.000315,2.170036792755127
439,0.0002195,225,0.0003375,3.0379889011383057
382,0.000191,218,0.000327,1.840998649597168
395,0.0001975,234,0.000351,1.8424036502838135
443,0.0002215,220,0.00033,1.9072251319885254
419,0.0002095,257,0.0003855,3.6076743602752686
495,0.0002475,249,0.0003735,3.328918218612671
397,0.0001985,198,0.000297,2.0679681301116943
393,0.0001965,229,0.0003435,1.8549373149871826
1569,0.0007845,226,0.000339,3.081110954284668
580,0.00029,260,0.00039,3.6115379333496094
421,0.0002105,219,0.0003285,2.187681198120117
461,0.0002305,172,0.000258,2.6609432697296143
562,0.000281,250,0.000375,2.763063669204712
418,0.000209,186,0.000279,2.6268465518951416
593,0.0002965,244,0.000366,3.438448429107666
397,0.0001985,213,0.0003195,3.1729331016540527
387,0.0001935,225,0.0003375,2.184199571609497
676,0.000338,198,0.000297,1.7744553089141846
397,0.0001985,219,0.0003285,1.8135771751403809
548,0.000274,215,0.0003225,1.9379096031188965
395,0.0001975,211,0.0003165,2.0461204051971436
346,0.000173,149,0.0002235,2.0159645080566406
395,0.0001975,170,0.000255,2.3346610069274902
432,0.000216,189,0.0002835,3.177304744720459
422,0.000211,213,0.0003195,1.4136114120483398
545,0.0002725,207,0.0003105,2.594888210296631
476,0.000238,233,0.0003495,2.6503472328186035
498,0.000249,244,0.000366,2.0586600303649902
595,0.0002975,197,0.0002955,2.152242660522461
476,0.000238,201,0.0003015,1.778838872909546
566,0.000283,231,0.0003465,3.3895814418792725
507,0.0002535,234,0.000351,1.9801030158996582
439,0.0002195,184,0.000276,2.4301445484161377
405,0.0002025,222,0.000333,1.477916955947876
406,0.000203,191,0.0002865,3.3604304790496826
460,0.00023,255,0.0003825,3.210747003555298
485,0.0002425,216,0.000324,2.1157047748565674
446,0.000223,256,0.000384,2.6773722171783447
396,0.000198,194,0.000291,2.596722364425659
920,0.00046,273,0.0004095,2.585078239440918
431,0.0002155,222,0.000333,1.6926887035369873
2174,0.001087,214,0.000321,1.9798188209533691
581,0.0002905,223,0.0003345,2.48986554145813
1355,0.0006775,219,0.0003285,2.2959861755371094
466,0.000233,227,0.0003405,2.128843307495117
410,0.000205,249,0.0003735,1.992919683456421
460,0.00023,143,0.0002145,1.599668025970459
419,0.0002095,193,0.0002895,1.7172846794128418
526,0.000263,289,0.0004335,2.470945119857788
407,0.0002035,239,0.0003585,2.050088405609131
1582,0.000791,289,0.0004335,2.18253493309021
520,0.00026,275,0.0004125,2.162466526031494
644,0.000322,251,0.0003765,1.768181562423706
361,0.0001805,186,0.000279,3.67470121383667
616,0.000308,269,0.0004035,3.3429296016693115
451,0.0002255,280,0.00042,2.5324647426605225
1695,0.0008475,183,0.0002745,1.7671406269073486
597,0.0002985,235,0.0003525,1.9582464694976807
392,0.000196,193,0.0002895,2.5695502758026123
511,0.0002555,156,0.000234,1.619788646697998
634,0.000317,232,0.000348,2.1779041290283203
513,0.0002565,227,0.0003405,3.3023898601531982
412,0.000206,252,0.000378,1.8818128108978271
635,0.0003175,271,0.0004065,3.8514387607574463
413,0.0002065,179,0.0002685,1.9249236583709717
1187,0.0005935,242,0.000363,3.550499439239502
441,0.0002205,207,0.0003105,1.8782880306243896
643,0.0003215,205,0.0003075,2.7878243923187256
489,0.0002445,274,0.000411,3.380283832550049
2613,0.0013065,203,0.0003045,3.030103921890259
539,0.0002695,229,0.0003435,1.6711766719818115
437,0.0002185,239,0.0003585,2.6294777393341064
606,0.000303,223,0.0003345,1.9129164218902588
1376,0.000688,166,0.000249,1.4084746837615967
491,0.0002455,185,0.0002775,2.489888906478882
481,0.0002405,174,0.000261,2.2363333702087402
720,0.00036,232,0.000348,2.439661979675293
584,0.000292,223,0.0003345,1.9891183376312256
474,0.000237,230,0.000345,1.884638786315918
556,0.000278,232,0.000348,1.8633098602294922
448,0.000224,252,0.000378,2.886155843734741
1003,0.0005015,286,0.000429,2.601999044418335
507,0.0002535,166,0.000249,2.172309398651123
504,0.000252,250,0.000375,1.8010625839233398
1426,0.000713,191,0.0002865,2.1487059593200684
508,0.000254,212,0.000318,1.696908950805664
475,0.0002375,203,0.0003045,1.8247294425964355
1185,0.0005925,241,0.0003615,2.9944632053375244
517,0.0002585,237,0.0003555,3.0048065185546875
662,0.000331,206,0.000309,1.8529953956604004
404,0.000202,190,0.000285,1.727916955947876
545,0.0002725,238,0.000357,3.1933326721191406
415,0.0002075,202,0.000303,2.62296724319458
556,0.000278,260,0.00039,2.6577014923095703
598,0.000299,266,0.000399,2.0176806449890137
480,0.00024,235,0.0003525,3.6362080574035645
440,0.00022,228,0.000342,1.4836061000823975
809,0.0004045,280,0.00042,2.2371535301208496
516,0.000258,235,0.0003525,3.05976939201355
1269,0.0006345,191,0.0002865,2.5808868408203125
460,0.00023,176,0.000264,2.5376057624816895
