token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
7716,0.009645,98,0.00098,12.174129009246826
2090,0.0026125,163,0.00163,17.34694194793701
3493,0.00436625,184,0.00184,14.37192988395691
6881,0.00860125,180,0.0018,17.04230570793152
3105,0.00388125,104,0.00104,13.6310715675354
3217,0.00402125,165,0.00165,12.72493028640747
4772,0.005965,99,0.00099,14.601696968078613
2309,0.00288625,112,0.00112,11.952871084213257
13806,0.0172575,511,0.00511,23.54577660560608
2560,0.0032,147,0.00147,14.973857402801514
5953,0.00744125,143,0.00143,18.939737796783447
9441,0.01180125,172,0.00172,19.67600393295288
5298,0.0066225,132,0.00132,15.613458395004272
2538,0.0031725,167,0.00167,14.10399842262268
2505,0.00313125,106,0.00106,12.36163067817688
6978,0.0087225,136,0.00136,17.25622057914734
4388,0.005485,151,0.00151,12.528209924697876
5468,0.006835,153,0.00153,10.90036392211914
3103,0.00387875,203,0.00203,16.861013889312744
1639,0.00204875,76,0.00076,10.339370489120483
1779,0.00222375,448,0.00448,17.818547010421753
1794,0.0022425,299,0.00299,13.758243560791016
1818,0.0022725,95,0.00095,9.948299646377563
1667,0.00208375,81,0.00081,11.640364408493042
1670,0.0020875,96,0.00096,16.199361085891724
1792,0.00224,481,0.00481,20.548462629318237
1736,0.00217,97,0.00097,10.867225170135498
1773,0.00221625,103,0.00103,14.331647157669067
1794,0.0022425,340,0.0034,15.2942373752594
1820,0.002275,104,0.00104,16.138638734817505
1836,0.002295,97,0.00097,13.449336767196655
1777,0.00222125,104,0.00104,16.085310459136963
1647,0.00205875,77,0.00077,9.10309648513794
1704,0.00213,102,0.00102,20.129746913909912
1818,0.0022725,103,0.00103,9.42292857170105
1654,0.0020675,112,0.00112,12.999891996383667
1662,0.0020775,68,0.00068,11.325218915939331
1824,0.00228,534,0.00534,16.435837984085083
1720,0.00215,95,0.00095,17.319087505340576
1843,0.00230375,104,0.00104,16.706849098205566
1645,0.00205625,88,0.00088,10.441427946090698
1840,0.0023,84,0.00084,8.066345691680908
1987,0.00248375,104,0.00104,15.453815221786499
1666,0.0020825,342,0.00342,13.467706680297852
1647,0.00205875,85,0.00085,10.846113681793213
1821,0.00227625,104,0.00104,15.312459468841553
1668,0.002085,89,0.00089,10.126676797866821
1788,0.002235,104,0.00104,13.00581693649292
1823,0.00227875,435,0.00435,17.956257104873657
1640,0.00205,78,0.00078,10.917786836624146
1788,0.002235,103,0.00103,14.567150592803955
1779,0.00222375,431,0.00431,20.518194437026978
1843,0.00230375,103,0.00103,16.078380823135376
1641,0.00205125,84,0.00084,11.423582077026367
1838,0.0022975,104,0.00104,15.707744121551514
2032,0.00254,77,0.00077,16.022707223892212
1646,0.0020575,82,0.00082,9.974111080169678
1881,0.00235125,86,0.00086,10.725016355514526
1793,0.00224125,431,0.00431,17.809566974639893
1686,0.0021075,78,0.00078,10.17526650428772
1821,0.00227625,104,0.00104,12.631234407424927
1690,0.0021125,77,0.00077,10.137752056121826
