token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
2701,0.0021608,310,0.00124,6.5991785526275635
1822,0.0014576,291,0.001164,5.144577980041504
2234,0.0017872,293,0.001172,5.264971017837524
1545,0.001236,278,0.001112,5.125742673873901
2574,0.0020592,253,0.001012,4.596967458724976
2524,0.0020192,315,0.00126,5.984122276306152
1796,0.0014368000000000002,299,0.001196,5.2631995677948
1538,0.0012304,299,0.001196,4.894429922103882
2311,0.0018488000000000003,311,0.001244,4.948776721954346
2409,0.0019272,305,0.00122,5.443478584289551
1828,0.0014624,312,0.001248,5.972769737243652
1617,0.0012936000000000002,289,0.001156,4.93532919883728
2681,0.0021448,276,0.001104,5.430158376693726
1653,0.0013224,262,0.001048,4.559694528579712
2778,0.0022224000000000002,276,0.001104,5.516005277633667
2098,0.0016784,268,0.001072,4.30885910987854
2195,0.001756,274,0.001096,4.931443214416504
2020,0.001616,284,0.001136,4.787211894989014
2056,0.0016448,255,0.00102,4.698846817016602
1881,0.0015048000000000001,266,0.001064,4.593568801879883
1797,0.0014376,286,0.001144,4.8479883670806885
1743,0.0013944,260,0.00104,4.448482275009155
1805,0.001444,268,0.001072,4.8394615650177
1752,0.0014016000000000002,263,0.001052,4.8637306690216064
1836,0.0014688000000000001,282,0.001128,4.6740429401397705
13125,0.0105,327,0.001308,7.021113157272339
4759,0.0038072,284,0.001136,5.288195610046387
8440,0.006752,289,0.001156,5.8614420890808105
1437,0.0011496000000000002,261,0.001044,4.785852909088135
4719,0.0037752000000000003,295,0.00118,5.697970390319824
1461,0.0011688,297,0.001188,5.236669063568115
10147,0.0081176,333,0.001332,6.985546112060547
3630,0.002904,319,0.001276,5.5623815059661865
4920,0.003936,275,0.0011,5.351351261138916
6031,0.0048248,348,0.001392,6.901543617248535
12689,0.0101512,299,0.001196,7.006093502044678
10006,0.0080048,305,0.00122,6.3526036739349365
13124,0.0104992,389,0.001556,7.466354608535767
3767,0.0030136000000000004,323,0.001292,6.482306480407715
9731,0.007784800000000001,397,0.001588,7.059841632843018
7264,0.005811200000000001,292,0.001168,5.750468492507935
2934,0.0023472000000000002,280,0.00112,6.197901487350464
3982,0.0031856000000000002,307,0.001228,5.960252285003662
7617,0.0060936,275,0.0011,5.516766309738159
8999,0.007199200000000001,304,0.001216,6.3291332721710205
8910,0.007128,311,0.001244,6.273194074630737
9564,0.0076512,314,0.001256,6.897199630737305
7829,0.006263200000000001,303,0.001212,5.954294204711914
8181,0.0065448,241,0.000964,5.360535621643066
2016,0.0016128000000000002,340,0.00136,8.411184072494507
3520,0.002816,363,0.001452,6.69195294380188
7189,0.005751200000000001,304,0.001216,6.609586477279663
3107,0.0024856000000000006,318,0.001272,6.050355672836304
3265,0.002612,375,0.0015,6.641833305358887
4942,0.003953600000000001,262,0.001048,5.190107107162476
2310,0.001848,303,0.001212,5.113329648971558
14786,0.0118288,277,0.001108,6.2778098583221436
2544,0.0020352,317,0.001268,5.655736207962036
6125,0.0049,304,0.001216,5.818781137466431
10004,0.0080032,352,0.001408,6.907347679138184
5463,0.004370400000000001,313,0.001252,13.9719717502594
2486,0.0019888,348,0.001392,5.82251763343811
2479,0.0019832,269,0.001076,4.8499298095703125
7418,0.0059344,289,0.001156,5.522618532180786
4543,0.0036344000000000003,283,0.001132,5.502941608428955
5683,0.004546400000000001,302,0.001208,6.337345838546753
3063,0.0024504,306,0.001224,5.44891357421875
1565,0.001252,264,0.001056,4.919390439987183
1700,0.00136,283,0.001132,5.06688117980957
1705,0.001364,279,0.001116,5.107408285140991
1720,0.001376,298,0.001192,5.023125886917114
1590,0.001272,264,0.001056,4.930375814437866
1593,0.0012744000000000002,237,0.000948,4.39470100402832
1708,0.0013664,283,0.001132,4.617422580718994
1651,0.0013208000000000002,256,0.001024,4.513613700866699
1696,0.0013568000000000002,255,0.00102,4.584210634231567
1706,0.0013648000000000002,258,0.001032,5.081395626068115
1725,0.00138,252,0.001008,4.867157936096191
1739,0.0013912,253,0.001012,4.904444932937622
1697,0.0013576,277,0.001108,5.447997093200684
1574,0.0012592,248,0.000992,4.646287202835083
1630,0.001304,255,0.00102,4.512550115585327
1720,0.001376,273,0.001092,4.791637420654297
1581,0.0012648000000000002,284,0.001136,5.240239858627319
1584,0.0012672,263,0.001052,4.578439712524414
1732,0.0013856,269,0.001076,4.514053821563721
1644,0.0013152,255,0.00102,4.650008678436279
1749,0.0013992,271,0.001084,5.35237455368042
1572,0.0012576000000000002,260,0.00104,4.622719049453735
1743,0.0013944,271,0.001084,5.408585786819458
1870,0.001496,276,0.001104,5.240776300430298
1588,0.0012704,262,0.001048,5.055122137069702
1576,0.0012608000000000003,266,0.001064,5.019693851470947
1729,0.0013832,258,0.001032,4.842835903167725
1591,0.0012728000000000001,252,0.001008,4.64399266242981
1704,0.0013632,270,0.00108,5.0805583000183105
1729,0.0013832,297,0.001188,5.00324821472168
1566,0.0012528,255,0.00102,4.7126624584198
1704,0.0013632,262,0.001048,4.9084742069244385
1699,0.0013592,268,0.001072,5.022139072418213
1751,0.0014008000000000002,260,0.00104,4.687840700149536
1571,0.0012568000000000002,255,0.00102,4.759549379348755
1746,0.0013968000000000001,262,0.001048,4.9703240394592285
1912,0.0015296,271,0.001084,8.360194444656372
1573,0.0012584,267,0.001068,4.9030680656433105
1779,0.0014232000000000001,248,0.000992,5.69437313079834
1719,0.0013752,261,0.001044,5.056912899017334
1606,0.0012848000000000002,262,0.001048,5.006090402603149
1723,0.0013784000000000001,282,0.001128,4.932139873504639
1618,0.0012944,239,0.000956,4.436256170272827
